sample_size,n_trials,pop_id,estimation_method,point_estimate,ci_method,ci_alpha,coverage_probability,true_beta,ev_beta,median_beta,bias,percent_bias,empirical_variance_beta,empirical_sd_beta,mse,mcse
25,1000,1391808131_5.253,MLE probit,MLE,wald,0.95,NA,5.253,68.08519825990066,45.88443571347756,62.832198259900665,1196.1202790767309,7307.168793905442,85.4819793518227,11255.053932076906,2.703177536512436
25,1000,1586431781_5.289,MLE probit,MLE,wald,0.95,NA,5.289,75.69755301304518,50.46604549619656,70.40855301304518,1331.2261866713025,22610.099314228446,150.3665498514495,27567.46365161924,4.755007814318337
25,1000,1463422767_5.355,MLE probit,MLE,wald,0.95,NA,5.355,70.22957407916603,50.853336209609715,64.87457407916602,1211.4766401338193,4801.534955445462,69.29310900403779,9010.245317398661,2.1912405060708107
25,1000,1453238298_5.368,MLE probit,MLE,wald,0.95,NA,5.368,69.89271361650233,49.39764232774286,64.52471361650234,1202.0252164028004,7616.016624295554,87.26979216370091,11779.455291587197,2.759713141668089
25,1000,947900364_5.376,MLE probit,MLE,wald,0.95,NA,5.3759999999999994,70.20227723098165,49.806018754695614,64.82627723098165,1205.8459306358195,6135.735886263207,78.33093824449703,10338.182105891297,2.477041761106019
25,1000,983682871_5.384,MLE probit,MLE,wald,0.95,NA,5.384,71.68687493746899,49.24450142764181,66.30287493746899,1231.4798465354565,6738.652546298144,82.08929617372867,11134.723771271798,2.595891474291278
25,1000,667057388_5.414,MLE probit,MLE,wald,0.95,NA,5.414,72.50189980053779,51.08963858084273,67.08789980053778,1239.155888447318,9255.66332027289,96.20635800337153,13756.449619919887,3.042312166802232
25,1000,443293449_5.429,MLE probit,MLE,wald,0.95,NA,5.429,69.04145154885916,48.362494620716056,63.612451548859156,1171.7158141252376,4779.409564708277,69.13327393309446,8825.95355676423,2.1861860773292556
25,1000,1353128989_5.453,MLE probit,MLE,wald,0.95,NA,5.453,68.68311258192865,48.689113008293376,63.23011258192865,1159.5472690615927,4987.854669270881,70.62474544570678,8985.901806394253,2.2333505477803706
25,1000,1128366379_5.495,MLE probit,MLE,wald,0.95,NA,5.495,68.34865309964827,46.42395049997924,62.85365309964828,1143.833541394873,5115.827663902543,71.52501425307473,9066.409371873468,2.2618195471572315
25,1000,971755380_5.579,MLE probit,MLE,wald,0.95,NA,5.579000000000001,74.51206552807243,49.073651362510844,68.93306552807243,1235.5810275689626,11382.851406952832,106.69044665270097,16134.618930050361,3.3738481600322254
25,1000,1631382838_5.581,MLE probit,MLE,wald,0.95,NA,5.5809999999999995,72.6822446394613,49.77766680071458,67.1012446394613,1202.315797159314,12583.885475566012,112.17791884130322,17086.462507730845,3.547377267160347
25,1000,396844060_5.582,MLE probit,MLE,wald,0.95,NA,5.582000000000001,73.80295326586301,49.256706147304556,68.22095326586302,1222.1596787148515,12700.910152481856,112.69831477214669,17355.008616984924,3.5638336314258354
25,1000,561554120_5.676,MLE probit,MLE,wald,0.95,NA,5.676,69.68866513129119,46.56374682767211,64.01266513129119,1127.7777507274698,9936.432623321165,99.68165640337827,14034.053920531987,3.1522107517298337
25,1000,2134180890_5.698,MLE probit,MLE,wald,0.95,NA,5.698,77.81824201398474,50.14299869121659,72.12024201398475,1265.711513056945,19514.871518737466,139.69563886799568,24716.200826893197,4.417563980152123
25,1000,1346036931_5.7,MLE probit,MLE,wald,0.95,NA,5.7,73.1954879104537,48.32819646190209,67.4954879104537,1184.131366850065,10538.090491731062,102.65520197111816,15093.731380001263,3.2462425189333994
25,1000,1403232972_5.758,MLE probit,MLE,wald,0.95,NA,5.758,72.21922905825417,49.93440525861848,66.46122905825418,1154.2415605810033,12451.70203387263,111.58719475760931,16868.79700180636,3.52869693142846
25,1000,1991017924_5.807,MLE probit,MLE,wald,0.95,NA,5.807,73.16619564754004,47.43306152992047,67.35919564754003,1159.9654838563808,13097.146206223835,114.44276388756012,17634.40744450741,3.6189979560955594
25,1000,1792645336_5.865,MLE probit,MLE,wald,0.95,NA,5.865,68.25866614873875,48.119428117050774,62.39366614873875,1063.830624871931,6350.420747909215,79.68952721599756,10243.390323389483,2.5200041166452913
25,1000,1898268017_5.887,MLE probit,MLE,wald,0.95,NA,5.8870000000000005,70.93515942758036,49.18418805722824,65.04815942758036,1104.9458030844294,5157.0970336026385,71.81293082448758,9388.36007851855,2.2709242685749427
25,1000,1229341730_5.911,MLE probit,MLE,wald,0.95,NA,5.911,67.78202838387011,47.076972218587656,61.87102838387011,1046.7100048024045,8165.124548286814,90.36107872467446,11993.148701564474,2.8574682059975425
25,1000,1515272734_5.919,MLE probit,MLE,wald,0.95,NA,5.9190000000000005,66.90078547481157,49.54328213102181,60.98178547481157,1030.2717600069534,3169.6344496016977,56.299506655047146,6888.412609297638,1.780346721737566
25,1000,1581860201_5.971,MLE probit,MLE,wald,0.95,NA,5.971,70.184576740818855,49.09408685106621,64.21357674081885,1075.4241624655645,7523.7375756788315,86.73948106646034,11647.121013527863,2.7429432323106564
25,1000,892668676_5.989,MLE probit,MLE,wald,0.95,NA,5.989,73.84273413861897,50.91459733351121,67.85373413861896,1132.9726855671893,5973.673389197063,77.28954256040764,10577.802625751447,2.4441099380341025
25,1000,1677688340_3.75,Penalized Maximum Likelihood Estimation,PMLE,profile,0.95,0.992,3.75,6.930886335153989,6.239759616647619,17.406611114609593,84.82363560410637,7.288573237440216,2.6997357717821604,17.39932254137215,0.08537314119464164
25,1000,1233248129_3.799,Penalized Maximum Likelihood Estimation,PMLE,profile,0.95,0.998,3.799,7.011445820890569,6.445402163726554,16.634102639974806,84.56030062886468,6.314294487817525,2.512825996327148,16.62778834548699,0.0794625351207569
25,1000,1959011220_3.834,Penalized Maximum Likelihood Estimation,PMLE,profile,0.95,0.996,3.834,6.9240436892895705,6.40515599420212,15.293301054435815,80.59581870864815,5.744931052717516,2.396858580041283,15.2875561233831,0.07579532342247453
25,1000,336997539_3.951,Penalized Maximum Likelihood Estimation,PMLE,profile,0.95,0.996,3.951,6.864513319250543,6.323359306311531,14.115825234160663,73.74116221843946,5.627265372710347,2.372185779552341,14.110197968787954,0.07501510096447479
25,1000,469923319_3.982,Penalized Maximum Likelihood Estimation,PMLE,profile,0.95,0.998,3.982,6.924914836972938,6.39151848902545,14.24210025663291,73.90544542875284,5.581352518957453,2.3624886283234154,14.23651890411395,0.07470845011748975
25,1000,1840780356_4.051,Penalized Maximum Likelihood Estimation,PMLE,profile,0.95,0.995,4.051,7.016831173562507,6.440427713777926,15.236777193408816,73.21232223062223,6.440622643333658,2.537838183047465,15.230336570765482,0.08025348991373309
25,1000,2090300807_4.145,Penalized Maximum Likelihood Estimation,PMLE,profile,0.95,0.999,4.145,7.033689311953054,6.428039847414932,14.218904247616521,69.69093635592414,5.874378306624708,2.4237116797640574,14.213029869309896,0.07664449299607055
25,1000,1208125066_4.17,Penalized Maximum Likelihood Estimation,PMLE,profile,0.95,0.999,4.17,7.010365496339953,6.418866602257788,14.722225004374874,68.11428048776867,6.654548851576364,2.5796412253599073,14.7155704555233,0.08157541818205019
25,1000,679822524_4.231,Penalized Maximum Likelihood Estimation,PMLE,profile,0.95,0.997,4.231,6.911861516165362,6.381922147314324,12.734484191242483,63.362361526007135,5.54746572238604,2.355305865994062,12.7289367255201,0.07448131122896562
25,1000,343040439_4.255,Penalized Maximum Likelihood Estimation,PMLE,profile,0.95,1,4.255,6.861344547563696,6.280650856124796,12.84605711424256,61.25369089456394,6.053025213627555,2.4602896605130775,12.840004089028932,0.07780119030983751
25,1000,905789905_4.295,Penalized Maximum Likelihood Estimation,PMLE,profile,0.95,1,4.295,6.950046993042997,6.441011837874289,13.300057031873253,61.81715932579736,6.250782496606594,2.500156494423218,13.293806249376646,0.07906189029239431
25,1000,813235442_4.323,Penalized Maximum Likelihood Estimation,PMLE,profile,0.95,1,4.323,7.002654298499753,6.413954622908819,13.487135999609663,61.98598886189573,6.306588840141464,2.511292264978623,13.480829410769523,0.07941403427695551
25,1000,744326620_4.352,Penalized Maximum Likelihood Estimation,PMLE,profile,0.95,1,4.352,6.924569865746836,6.417604133291952,12.124986573443204,59.112359047491616,5.506870859294512,2.3466722948239944,12.11947970258391,0.07420829373657982
25,1000,512478579_4.373,Penalized Maximum Likelihood Estimation,PMLE,profile,0.95,1,4.373,6.90697517270017,6.403099141187101,11.880152910829583,57.94592208324192,5.45912273496873,2.3364765641813596,11.874693788094618,0.07388587642417685
25,1000,624190610_4.599,Penalized Maximum Likelihood Estimation,PMLE,profile,0.95,1,4.599,7.046989940612045,6.451915686787356,11.374440814345025,53.22874408810709,5.381786065007261,2.3198676826507283,11.369059028280017,0.07336065747392985
25,1000,1842489076_4.621,Penalized Maximum Likelihood Estimation,PMLE,profile,0.95,1,4.621,7.132226491122738,6.4128747215732105,14.937507436276565,54.34378903100492,8.631248946559946,2.9378987297999135,14.928876187330001,0.09290451521083325
25,1000,1497819352_4.692,Penalized Maximum Likelihood Estimation,PMLE,profile,0.95,1,4.692,7.084718235337697,6.495431210660248,12.251808393177964,50.995699815381435,6.52670783946042,2.5547422256385124,12.245281685338504,0.08078804267625513
25,1000,348718115_4.712,Penalized Maximum Likelihood Estimation,PMLE,profile,0.95,1,4.712,6.9690449150239795,6.488731919598768,10.04770847184201,47.89993452937138,4.953456723406406,2.2256362513686745,10.042755015118605,0.07038079797364055
25,1000,2081031682_4.743,Penalized Maximum Likelihood Estimation,PMLE,profile,0.95,0.998,4.743,7.040188722656798,6.545264943810281,10.664340091608459,48.43324315110262,5.38726406410689,2.321048052950841,10.658952827544354,0.07339798406023758
25,1000,1904431972_4.773,Penalized Maximum Likelihood Estimation,PMLE,profile,0.95,0.999,4.773,6.963334934313307,6.391021059534895,11.128069542302557,45.89010966505987,6.330502417829275,2.5160489696802952,11.121739039884728,0.07956445448709666
25,1000,1840263705_4.804,Penalized Maximum Likelihood Estimation,PMLE,profile,0.95,1,4.804,6.969165740630613,6.387527265427517,10.428233455918507,45.07006121212767,5.740290771517997,2.395890392217056,10.422493165146989,0.07576470663520052
25,1000,1631990279_4.85,Penalized Maximum Likelihood Estimation,PMLE,profile,0.95,1,4.85,6.958819434144696,6.464604622223904,10.605801478865745,43.4808130751484,6.158682073039387,2.481669211043121,10.599642796792704,0.07847727106009349
25,1000,1103135698_4.901,Penalized Maximum Likelihood Estimation,PMLE,profile,0.95,1,4.901,6.8714981634494805,6.397619554272286,9.269934517268826,40.20604291878149,5.38707150511105,2.321006571535516,9.264547445763714,0.07339667230270763
25,1000,1809214851_4.931,Penalized Maximum Likelihood Estimation,PMLE,profile,0.95,1,4.931,6.895463548805938,6.403039417590361,9.387389759098733,39.83904986424533,5.528272724511513,2.3512279184527207,9.38186148637422,0.07435235520487239
25,1000,1754225243_4.947,Penalized Maximum Likelihood Estimation,PMLE,profile,0.95,1,4.947,6.9459630243416095,6.473643894261946,9.250117644584062,40.40758084377622,5.254264471899107,2.2922182426416353,9.244863380112163,0.07248630540936066
25,1000,523582794_4.952,Penalized Maximum Likelihood Estimation,PMLE,profile,0.95,1,4.952,7.030559180323054,6.51708756671837,10.345666751209407,41.97413530539285,6.025258485104162,2.454640194632232,10.339641492724303,0.07762253851236871
25,1000,1910492159_4.999,Penalized Maximum Likelihood Estimation,PMLE,profile,0.95,1,4.9990000000000006,7.0548991411674695,6.578607371061531,10.256810364575372,41.12620806496237,6.030089085922237,2.455623970790772,10.25078027548945,0.07765364824605626
25,1000,1928703996_5.065,Penalized Maximum Likelihood Estimation,PMLE,profile,0.95,1,5.0649999999999995,7.228159728748237,6.667867137828828,10.794679253583846,42.70799069591782,6.115419241505699,2.4729373711248126,10.78856383434234,0.07820114603703515
25,1000,1222328524_5.112,Penalized Maximum Likelihood Estimation,PMLE,profile,0.95,1,5.112,7.083751517538438,6.525501100851848,10.915733583832104,38.571039075478055,7.02792953691697,2.651024242989296,10.908705654295186,0.0838327474016984
25,1000,127733165_5.172,Penalized Maximum Likelihood Estimation,PMLE,profile,0.95,1,5.172000000000001,7.211520487359379,6.577470781303846,10.701315801013227,39.433884133011944,6.54167198265459,2.5576692480957326,10.694774129030572,0.08088060325352792
25,1000,836169130_5.174,Penalized Maximum Likelihood Estimation,PMLE,profile,0.95,1,5.1739999999999995,7.067966263344287,6.396761087814051,9.87963316069313,36.605455418327935,6.292524954006807,2.508490572835945,9.873340635739122,0.0793254369922209
25,1000,1391808131_5.253,Penalized Maximum Likelihood Estimation,PMLE,profile,0.95,1,5.253,6.969852393720863,6.429774224452878,7.959749052013845,32.68327419990222,5.012166910188787,2.2387869282691435,7.9547368851036575,0.070796658891425
25,1000,1586431781_5.289,Penalized Maximum Likelihood Estimation,PMLE,profile,0.95,1,5.289,7.243923205708805,6.603333969506668,12.167598299620312,36.962057207578106,8.34587355940152,2.888922560298479,12.159252426060911,0.09135575274388319
25,1000,1463422767_5.355,Penalized Maximum Likelihood Estimation,PMLE,profile,0.95,1,5.355,7.222029724124068,6.632643134115017,10.530499817797939,34.86516758401621,7.044699827035147,2.6541853415003156,10.523455117970903,0.08393271011372828
25,1000,1453238298_5.368,Penalized Maximum Likelihood Estimation,PMLE,profile,0.95,1,5.368,7.0738441403793235,6.520535649698935,8.914982708961253,31.778020498869665,6.005078477694781,2.450526163438126,8.908977630483557,0.07749244142298513
25,1000,947900364_5.376,Penalized Maximum Likelihood Estimation,PMLE,profile,0.95,1,5.3759999999999994,7.142852468674984,6.575504063466736,9.783595056188567,32.86555931315076,6.661827410125682,2.5810516093495073,9.776933228778443,0.0816200184398759
25,1000,983682871_5.384,Penalized Maximum Likelihood Estimation,PMLE,profile,0.95,1,5.384,6.955810390096006,6.442875883642921,7.7152532668683556,29.194100856166514,5.244665364454599,2.2901234386937745,7.710008601503902,0.07242006189209313
25,1000,667057388_5.414,Penalized Maximum Likelihood Estimation,PMLE,profile,0.95,1,5.414,7.122797058513619,6.55387729814532,9.357365541527908,31.562561110336528,6.4373781543431114,2.5371988795408043,9.350928163373569,0.08023327336176128
25,1000,443293449_5.429,Penalized Maximum Likelihood Estimation,PMLE,profile,0.95,0.999,5.429,7.108340220247033,6.50739853966756,10.864670547481369,30.932772522509346,8.044486972142016,2.83628048192382,10.856626060509228,0.08969106405959301
25,1000,1353128989_5.453,Penalized Maximum Likelihood Estimation,PMLE,profile,0.95,1,5.453,6.969831133528825,6.373477342733974,8.850610545118954,27.816452109459465,6.549833857476614,2.5592643195802607,8.844060711261477,0.08093104384274687
25,1000,1128366379_5.495,Penalized Maximum Likelihood Estimation,PMLE,profile,0.95,1,5.495,7.004168846511189,6.53008631408305,7.715932182388749,27.464401210394705,5.438341575108836,2.3320252089351086,7.710493840813641,0.07374511221164991
25,1000,971755380_5.579,Penalized Maximum Likelihood Estimation,PMLE,profile,0.95,1,5.579000000000001,7.1650662749964935,6.644763989549347,8.387505153260705,28.4292216346387,5.871898924579454,2.423200141255248,8.381633254336124,0.07662831672808332
25,1000,1631382838_5.581,Penalized Maximum Likelihood Estimation,PMLE,profile,0.95,1,5.5809999999999995,7.054543687274912,6.586416059624881,8.041428376309124,26.402861266348566,5.870097378001379,2.422828383935061,8.035558278931124,0.07661656072939702
25,1000,396844060_5.582,Penalized Maximum Likelihood Estimation,PMLE,profile,0.95,1,5.582000000000001,7.101660582499995,6.572053750546513,8.092075264523295,27.22430280365449,5.782706978519074,2.4047259674480737,8.086292557544775,0.07604411205687837
25,1000,561554120_5.676,Penalized Maximum Likelihood Estimation,PMLE,profile,0.95,1,5.676,7.190238018229963,6.530551672847633,9.460401492099411,26.677907297920413,7.167484716246406,2.6772158516351285,9.453234007383164,0.08466099879074429
25,1000,2134180890_5.698,Penalized Maximum Likelihood Estimation,PMLE,profile,0.95,1,5.698,7.165848617783213,6.575679431764244,9.548579153404127,25.76076900286437,7.39399958867604,2.7191909805447723,9.541185153815452,0.08598836891508084
25,1000,1346036931_5.7,Penalized Maximum Likelihood Estimation,PMLE,profile,0.95,1,5.7,7.011846828068735,6.530492905767314,6.930561511377446,23.01485663278482,5.209619411063446,2.282459071059862,6.9253518919663835,0.07217769330661272
25,1000,1403232972_5.758,Penalized Maximum Likelihood Estimation,PMLE,profile,0.95,1,5.758,7.096302099725574,6.676972159207149,7.015477215165827,23.24248175973558,5.224424705035947,2.285700047039407,7.0102527904607905,0.0722801819659853
25,1000,1991017924_5.807,Penalized Maximum Likelihood Estimation,PMLE,profile,0.95,1,5.807,7.1683981491426145,6.663814184892386,7.758180797082634,23.444087293656168,5.904775876593698,2.429974460070249,7.752276021206039,0.07684253949859868
25,1000,1792645336_5.865,Penalized Maximum Likelihood Estimation,PMLE,profile,0.95,1,5.865,6.9459193765297895,6.442243625530525,6.35000736838837,18.429997894796067,5.181620669830822,2.2763173482251595,6.344825747718539,0.07198347497746148
25,1000,1898268017_5.887,Penalized Maximum Likelihood Estimation,PMLE,profile,0.95,1,5.8870000000000005,7.244938775530295,6.650176599808358,8.805675957629719,23.066736462209867,6.961678239541001,2.63849924001145,8.798714279390179,0.08343667203059456
25,1000,1229341730_5.911,Penalized Maximum Likelihood Estimation,PMLE,profile,0.95,1,5.911,7.344586924293318,6.762295276354591,10.253632241952225,24.25286625432783,8.198460772447449,2.863295439253073,10.245433781179779,0.09054535202012
25,1000,1515272734_5.919,Penalized Maximum Likelihood Estimation,PMLE,profile,0.95,0.999,5.9190000000000005,7.070769481078426,6.568286917692809,6.844590722321711,19.458852527089476,5.518017784778045,2.3490461436034082,6.839072704536933,0.07428336142621741
25,1000,1581860201_5.971,Penalized Maximum Likelihood Estimation,PMLE,profile,0.95,0.999,5.971,7.128655372976759,6.619569590363739,7.202375435736588,19.387964712389195,5.862209473154629,2.421200006846735,7.196513226263433,0.07656506692450957
25,1000,892668676_5.989,Penalized Maximum Likelihood Estimation,PMLE,profile,0.95,1,5.989,6.995089008753346,6.5241979173781495,6.070395066925525,16.7989482176214,5.058179973391235,2.2490397891969884,6.065336886952134,0.07112088282207438
